id;name;lon;lat;kwds
W25280845;Haus E;13.3599223;52.4274590;education,university
W25310181;Gustav-Heinemann-Oberschule (int. Sekundarschule mit gym. Oberstufe);13.3458987;52.4070030;education,school
W25325965;Forsthaus Paulsborn;13.2562040;52.4663713;food,restaurant
W25335920;Friedhof II der Sophiengemeinde Berlin;13.3920096;52.5336512;barrier,blocks
W25341599;Sprengelpark;13.3532676;52.5408204;landuse,grass
W25341670;Turnhalle;13.3657835;52.5711141;sport,leisurecenter
W25341672;Gustav-Freytag-Schule;13.3658330;52.5704453;education,school
W25344595;Geb. C (Verwaltungsgebäude);13.5238977;52.4921853;education,school
W25344608;Htw Berlin Geb. F (Sporthalle);13.5252146;52.4936443;sport,leisurecenter
W25362368;KGA Goldkörnchen;13.5986298;52.5103303;landuse,allotments
W25363187;Dreipfuhlpark;13.2716229;52.4443619;landuse,grass
W25367613;Albineaplatz;13.5044796;52.4449888;shop,florist
W25369489;Späth-Arboretum;13.4744565;52.4547279;tourist,attraction
W25369701;Waldfriedhof Oberschöneweide;13.5320210;52.4639571;barrier,blocks
W25374111;Tennishalle;13.2668048;52.4549566;sport,tennis
W25374117;Cole-Sports-Center;13.2679291;52.4544874;sport,leisurecenter
W25376224;Griechischer Park;13.5185313;52.4642519;landuse,grass
W25377611;Georgen-Parochial Gemeinde Friedhof I;13.4225414;52.5295817;barrier,blocks
W25396899;Hauptrestaurant;13.3420108;52.5068692;food,restaurant
W25396969;Tennisanlage Sangerhauser Weg;13.4110654;52.4313687;sport,leisurecenter
W25397188;Anoas;13.3396255;52.5085748;landuse,grass
W25397189;Watussi Rind;13.3396480;52.5083851;landuse,grass
W25407514;Schillerpark;13.3519751;52.5570591;landuse,grass
W25415847;Kinderspielplatz;13.3383324;52.5091877;amenity,playground
W25441053;Dreifaltigkeitskirche;13.3462557;52.4356049;pow,christian
W25441442;Ceciliengärten;13.3419076;52.4742175;landuse,grass
W25441446;Dürerplatz;13.3417149;52.4694684;tourist,fountain
W25450284;Turnhalle;13.5173456;52.5041871;sport,leisurecenter
W25458673;D IV;13.3335558;52.5690273;barrier,blocks
W25458679;E III;13.3336953;52.5694320;barrier,blocks
W25458680;F I;13.3339038;52.5697912;barrier,blocks
W25458681;D I;13.3314201;52.5693212;barrier,blocks
W25458683;D II;13.3320161;52.5691790;barrier,blocks
W25458684;Kindergrabanlage;13.3317722;52.5692105;barrier,blocks
W25459183;B II;13.3364719;52.5697071;barrier,blocks
W25459184;Kriegsgräber;13.3366668;52.5697293;barrier,blocks
W25459470;Urnen;13.3356168;52.5668735;barrier,blocks
W25459471;V;13.3364939;52.5667497;barrier,blocks
W25459472;U;13.3363491;52.5663899;barrier,blocks
W25459473;X;13.3372601;52.5662980;barrier,blocks
W25459474;R;13.3343155;52.5662658;barrier,blocks
W25468387;FB Biologie, Chemie, Pharmazie;13.2961911;52.4575584;education,university
W25468388;FB Mathematik und Informatik;13.2969330;52.4575793;education,university
W25468470;ZE Hochschulsport;13.2900396;52.4583524;education,university
W25468502;Sankt-Annen-Kirchhof;13.2865832;52.4586426;barrier,blocks
W25468503;Friedhof Dahlem-Dorf;13.2859239;52.4588944;barrier,blocks
W25468515;Sankt Annen Kirche;13.2865947;52.4586825;pow,christian
W25484843;ZE Hochschulsport;13.2899959;52.4590024;education,university
W25486588;Star;13.2976873;52.4574490;transport,fuel
W25489912;FB Erziehungswissenschaft und Psychologie;13.2962670;52.4568188;education,university
W25489913;FB Wirtschaftswissenschaft;13.2959492;52.4567300;education,university
W25492400;Max-von-Laue Oberschule;13.3059061;52.4364354;education,school
W25492663;Solling Oberschule;13.3660036;52.4137622;education,school
W25492717;Berufsfeuerwache Marienfelde; Freiwillige Feuerwehr Marienfelde;13.3805037;52.4297488;amenity,firestation
W25495118;Kolonie Heinrichstraße;13.3155206;52.4219295;landuse,allotments
W25496728;Steinecke;13.5266572;52.4903774;shop,bakery
W25498297;Neuköllner Tor;13.4436456;52.4687970;shop,supermarket
W25500391;Teehaus im Englischen Garten;13.3482097;52.5171499;food,restaurant
W25508648;BTTC GrünWeiss;13.3320174;52.4144106;sport,tennis
W25508711;Lilienthalpark;13.3290367;52.4133996;landuse,grass
W25522581;Polizeidirektion 2 - Abschnitt 21;13.1998862;52.5392547;amenity,police
W25532349;Sowjetischer Ehrenfriedhof;13.5414548;52.5504216;barrier,blocks
W25532974;Neuer Friedhof Wannsee;13.1544740;52.4252831;barrier,blocks
W25538670;Bertha-von-Suttner-Oberschule;13.3684023;52.5719005;education,school
W25557953;Motel One Berlin-Hauptbahnhof;13.3657634;52.5257771;accommodation,hotel
W25569522;Kolonie Pfarracker;13.3203814;52.4225147;landuse,allotments
W25569641;Städtischer Friedhof Zehlendorf;13.2542343;52.4393442;barrier,blocks
W25571810;Yehudi-Menuhin-Park;13.2200059;52.4263711;landuse,grass
W25590752;Rübelandpark;13.4374246;52.4725250;landuse,grass
W25593674;Netto;13.3626907;52.4486776;shop,supermarket
W25593749;Lidl;13.3531900;52.4410260;shop,supermarket
W22278549;TierparkCenter Berlin;13.5211741;52.4973570;shop,supermarket
W22374916;Hockeystadion;13.2446261;52.5164024;sport,baseball
W22374992;Schenckendorffplatz;13.2432571;52.5177889;sport,leisurecenter
W22375647;Körnerplatz;13.2420297;52.5192014;sport,leisurecenter
W22495031;I. Städtischer Friedhof Eisackstraße;13.3463656;52.4762786;barrier,blocks
W22495098;REWE City;13.2924570;52.4584962;shop,supermarket
W22495442;Humboldt-Bibliothek;13.2806038;52.5919353;amenity,library
W22566028;Abenteuerspielplatz am Insulaner;13.3474521;52.4587386;amenity,playground
W22697557;Friedhof Schmargendorf;13.2923257;52.4736490;barrier,blocks
W22732355;Rasenplatz;13.1483849;52.4163040;sport,soccer
W22753144;Kleingartenanlage Stallwiesen;13.5183998;52.4771885;landuse,allotments
W22762271;Königsheide;13.4918408;52.4534963;landuse,coniferousdeciduous
W22769137;Insel der Jugend;13.4806296;52.4873203;tourist,attraction
W22772779;Erdgasspeicher Berlin;13.2243806;52.5134451;poi,crane
W22821223;Siedlung Rathenow e.V.;13.3679629;52.6148139;landuse,allotments
W22874511;Elfiwiese;13.2646223;52.4133996;landuse,grass
W22874668;Heinrich-Laehr-Park;13.2696947;52.4176099;landuse,grass
W22875146;Kleingartenanlage "Am Stichkanal";13.2817582;52.4100117;landuse,allotments
W22875148;Kleingartenanlage Teltower Seeboden;13.2913964;52.4158639;landuse,allotments
W22906405;Columbia Theater;13.3914546;52.4847081;tourist,nightclub
W22906406;Columbiahalle;13.3925119;52.4847604;tourist,art
W22960067;Schloss Babelsberg;13.0931950;52.4077290;tourist,castle2
W22972867;Nixenwall;13.6973622;52.3929100;landuse,coniferousdeciduous
W22972868;Dommelwall;13.7002708;52.3944107;landuse,coniferousdeciduous
W22972872;Berg;13.7025329;52.3952510;landuse,coniferousdeciduous
W22981941;REWE;13.5442415;52.5232418;shop,supermarket
W22986535;Azimut Hotel Berlin Kurfürstendamm;13.3319540;52.5046707;accommodation,hotel
W22989670;Potsdamer Platz Arkaden;13.3741155;52.5074106;shop,supermarket
W22989854;Tilla-Durieux-Park;13.3749977;52.5060172;landuse,grass
W22990151;Musikinstrumenten-Museum;13.3708405;52.5104856;tourist,museum
W22990222;Sankt Matthäus-Kirche;13.3674534;52.5079181;pow,christian
W22990276;Kupferstichkabinett;13.3666554;52.5084086;tourist,museum
W22999351;Lidl;13.5710678;52.5291309;shop,supermarket
W22999353;Netto Marken-Discount;13.5701054;52.5280039;shop,supermarket
W23010077;Zoo Palast;13.3342082;52.5060761;tourist,cinema
W23028270;Netto Marken-Discount;13.4986882;52.5184187;shop,supermarket
W23028275;REWE;13.4969509;52.5185102;shop,supermarket
W23029495;KGA Freudental;13.3463467;52.5608599;landuse,allotments
W23040074;Mittelheide;13.6074631;52.4676132;landuse,coniferousdeciduous
W23048101;Martin-Luther-Friedhof;13.2966595;52.6018684;barrier,blocks
W23048864;Gabriele-von-Bülow Gymnasium;13.2966212;52.5926066;education,school
W23055033;St.-Nikolaus-Kirche;13.3307362;52.5916453;pow,christian
W23075450;ehemaliges Staatsratsgebäude;13.4014469;52.5156985;education,university
W23077868;Sound & Drumland;13.4141923;52.5400412;shop,departmentstore
W23077879;Soda Club;13.4143915;52.5394424;tourist,nightclub
W23080300;Seddinwall;13.6831760;52.3888157;landuse,coniferousdeciduous
W23084426;Wildgehege;13.3320127;52.4030904;landuse,grass
W23084553;An der Rodelbahn;13.3261050;52.4089609;landuse,allotments
W23093989;Kino in der Kulturbrauerei;13.4141346;52.5386072;tourist,cinema
W23096664;Tertianum Residenz;13.3392707;52.5011109;amenity,publicbuilding
W23098403;Grundschule am Kollwitzplatz;13.4149068;52.5375882;education,school
W23099214;ehem. Schießstände;13.2046131;52.4468109;landuse,scrub
W23125168;Reiterverein Onkel Toms Hütte;13.2492132;52.4542491;sport,horse
W23126702;Justizvollzugsanstalt des offenen Vollzugs, JVA Hakenfelde;13.2115237;52.5698482;amenity,prison
W23133701;Institut für Informatik;13.1302436;52.3934198;education,university
W23133702;Universitätsbibliothek Potsdam;13.1307875;52.3940229;amenity,library
W23133703;HPI Hörsaalgebäude;13.1323948;52.3941188;education,university
W23133704;HPI ABC-Gebäude;13.1318711;52.3934416;education,university
W23133705;Haus 1;13.1272740;52.3927500;education,university
W23133706;Wirtschafts- und Sozialwissenschaftliche Fakultät;13.1284219;52.3937338;education,university
W23133707;Wirtschafts- und Sozialwissenschaftliche Fakultät;13.1292108;52.3936592;education,university
W23157094;Prager Platz;13.3330378;52.4931777;landuse,grass
W23161028;Britzer Mühle;13.4335797;52.4319767;tourist,windmill
W23162737;Kiesgrube;13.2281788;52.5008723;landuse,scrub
W23162764;Teufelsberg Downhill Mountainbike Track;13.2419136;52.5002891;landuse,scrub
W23162767;Rodelbahn;13.2368508;52.4974996;landuse,grass
W23175400;Synagoge Rykestraße;13.4185921;52.5353581;pow,jewish
W23184051;Media Markt;13.5411638;52.5162426;shop,hifi
W23198661;Waldgebiet Ruhleben;13.2514096;52.5164255;landuse,coniferousdeciduous
W23200649;Friedhof Kaulsdorf;13.5759790;52.5115466;barrier,blocks
W23213549;Sophie-Charlotte-Platz;13.2966527;52.5114291;landuse,grass
W23245951;Hort;13.3695519;52.5635167;education,school
W23251118;Georg-Schlesinger-Schule;13.3700385;52.5619347;education,school
W23261241;Cineplex Alhambra;13.3510933;52.5505706;tourist,cinema
W23278333;Soho House Berlin;13.4156556;52.5277678;accommodation,hotel
W23278633;Roadrunners Rock & Motor Club;13.4123443;52.5296746;tourist,nightclub
W23286115;Edeka;13.3430635;52.5630521;shop,supermarket
W23299823;Sportplatz Franz-Stenzer-Straße;13.5524671;52.5469511;sport,soccer
W23325362;BDP-Luke;13.3716098;52.5643397;amenity,publicbuilding
W23326288;Haus 21 Turnhalle;13.3239156;52.5795788;sport,leisurecenter
W23353374;Lindwerder;13.2526882;52.5771491;landuse,coniferousdeciduous
W23367025;Dorfkirche Alt-Tegel;13.2773020;52.5880277;pow,christian
W23367367;Georg-Herwegh-Oberschule;13.3025536;52.6165436;education,school
W23368558;A.T.U;13.3658260;52.5600949;shop,carrepair
W23368561;Valentinswerder;13.2348922;52.5645970;landuse,allotments
W23368594;Turnhalle der Benjamin-Franklin-Oberschule;13.3006701;52.5818913;sport,leisurecenter
W23368595;Benjamin-Franklin-Oberschule;13.3009307;52.5816750;education,school
W23377304;Kienhorstpark;13.3401270;52.5763696;landuse,grass
W23386528;Max-Planck-Oberschule (Gymnasium);13.4233668;52.5160001;education,school
W23387054;Netto Marken-Discount;13.6851552;52.4420673;shop,supermarket
W23403130;Eiswerder;13.2191764;52.5489553;landuse,grass
W23411702;Kleingartenanlage Grünlandberg;13.1691565;52.5257899;landuse,allotments
W23418597;Petersburger Platz;13.4504876;52.5212181;landuse,grass
W23418650;Boxi-Spielplatz;13.4590559;52.5107523;amenity,playground
W23418769;Kirchhof IV, Ev. Georgen-Parochialgemeinde;13.4612641;52.5133129;barrier,blocks
W23420064;Comeniusplatz;13.4476370;52.5117624;landuse,grass
W23436338;Erlenbruch;13.6812411;52.4407645;landuse,coniferousdeciduous
W23436685;Kleinkartenkolonie Neue Hoffnung;13.1599664;52.5175088;landuse,allotments
W23436686;Kleingartenkolonie Amalienhof II e.V.;13.1575117;52.5193994;landuse,allotments
W23436799;Wochendsiedlung;13.1506026;52.5205165;landuse,allotments
W23443889;Schwimmhalle Fischerinsel;13.4047139;52.5125146;sport,swimming
W23453418;Friedhof II der Domgemeinde;13.3409218;52.5585519;barrier,blocks
W23453445;Kirchhof Domgemeinde;13.3438741;52.5600819;barrier,blocks
W23453588;Stadtbad Schöneberg - Hans Rosenthal;13.3509907;52.4847872;sport,swimming
W23453625;Kino Odeon;13.3496539;52.4820458;tourist,cinema
W23453660;Kirchhof Alt-Schöneberg;13.3482120;52.4839434;barrier,blocks
W23453689;Apostel-Paulus-Kirche;13.3527284;52.4891614;pow,christian
W23458431;Pestalozzi-Fröbel-Haus;13.3333884;52.4763058;education,school
W23462661;Margarete-und-Arthur-Eloesser-Park;13.3018170;52.5037113;landuse,grass
W23462698;Theodor-Heuss-Bücherei;13.3505429;52.4840539;amenity,library
W23462699;Abschnitt 42;13.3497525;52.4836056;amenity,police
W23462766;Sporthalle;13.3494748;52.4855917;sport,leisurecenter
W23462768;Katharinenhof;13.3493102;52.4851377;amenity,publicbuilding
W23463050;Wartburgplatz;13.3462819;52.4874920;landuse,grass
W23463051;Amtsgericht Schöneberg;13.3460237;52.4887863;amenity,court
W23463210;Kita Villa Murkelmeier;13.4105124;52.5074525;education,nursery
W23463266;Bayerischer Platz;13.3398271;52.4890824;landuse,grass
W23463454;Alice-Salomon-Park;13.3502442;52.4911909;landuse,grass
W23463722;Goldmannpark;13.6306557;52.4556427;landuse,grass
W23465682;Güntzelhalle;13.3210843;52.4915425;sport,leisurecenter
W23482470;Umweltzentrum Fuchsbau;13.5444123;52.4659702;accommodation,hostel
W23490131;Rooms;13.3671272;52.4690225;shop,departmentstore
W23490165;IKEA Berlin-Tempelhof;13.3663045;52.4696120;shop,departmentstore
W23490385;Suadicanistraße;13.3653927;52.4743588;tourist,fountain
W23490386;Gartenarbeitsschule Tempelhof-Schöneberg;13.3622645;52.4725349;education,school
W23490387;Hans-Baluschek-Park;13.3599766;52.4672586;landuse,grass
W23490879;KGA Papestraße;13.3712754;52.4822441;landuse,allotments
W23492513;IKEA Berlin-Spandau;13.2145243;52.5280949;shop,departmentstore
W23492601;KGA Unterhavel-Wilhelmstadt;13.2067290;52.5269663;landuse,allotments
W23492611;Kol. Burgwallschanze;13.2066504;52.5282529;landuse,allotments
W23492613;KGA Tiefenwerderbrücke;13.2132109;52.5238726;landuse,allotments
W23495060;Gethsemane-Kirche;13.4161408;52.5477190;pow,christian
W23495248;REWE;13.4186460;52.5475073;shop,supermarket
W23517691;W;13.3250861;52.5136050;education,university
W23517849;B;13.3243181;52.5115176;education,university
W23517902;ER;13.3257663;52.5109653;education,university
W23539058;Bullenbruch;13.4973756;52.4798433;landuse,coniferousdeciduous
W23540508;A.T.U;13.4607831;52.4687604;shop,carrepair
W23540603;Seniorenheim Erich-Raddatz-Haus;13.4686419;52.4670657;amenity,publicbuilding
W23547939;Botschaft des Staates Israel;13.2886257;52.4834204;poi,embassy
W23547979;BSC Sportcasino;13.2846431;52.4858168;food,restaurant
W23548580;Kinder- und Jugenderholungsstätte Teufelssee;13.2381684;52.4922774;accommodation,hostel
W23551214;Nelly-Sachs-Park;13.3675879;52.4979478;landuse,grass
W23557222;DJH Berlin-Wannsee;13.1852014;52.4326092;accommodation,hostel
W23557224;ZE Hochschulsport;13.1849435;52.4327495;education,university
W23557575;Das krumme Luch;13.6918958;52.3402554;landuse,swamp
W23572906;Theaterhaus Berlin-Mitte;13.4111549;52.5110417;tourist,theatre
W23572919;Tanzprobebühne Marameo e.V.;13.4096568;52.5117596;tourist,theatre
W23578968;McDonald's;13.4612070;52.4708011;food,fastfood
W23596942;Luisenkirchhof III;13.2769110;52.5238820;barrier,blocks
W23631271;Aurora Hostel;13.4161519;52.5441388;accommodation,hostel
W23693058;Luisenstädtischer Kirchpark;13.4076237;52.5088711;landuse,grass
W23695810;Bürgerhaus Südspitze;13.5450975;52.5225859;amenity,publicbuilding
W23695971;Hostel Pfefferbett;13.4107773;52.5315028;accommodation,hostel
W23695973;Galerie & Ateliers Mikael Andersen;13.4101977;52.5313895;tourist,art
W23710933;Teutoburger Platz;13.4088140;52.5319852;landuse,grass
W23712938;Kalegida;13.2078547;52.5612678;shop,supermarket
W23714037;Wichernkirche;13.2062725;52.5676920;pow,christian
W23722446;Grunewaldturm;13.1967507;52.4782023;poi,towerlookout
W23722994;Lux 11;13.4097162;52.5244724;accommodation,hotel
W23723115;Galeria Kaufhof Berlin Alexanderplatz;13.4115262;52.5224214;shop,supermarket
W23723125;Park Inn by Radisson Berlin-Alexanderplatz;13.4128909;52.5227955;accommodation,hotel
W23724744;Berufsfeuerwache Schillerpark (2100);13.3519577;52.5535841;amenity,firestation
W23733573;Schendelpark;13.4088203;52.5275636;landuse,grass
W23739042;KGA Südpark Scheelestraße;13.3316727;52.4153065;landuse,allotments
W23748095;Motel One;13.4086097;52.5232212;accommodation,hotel
W23806860;Stadion 1. Mai (SV Bau-Union Berlin);13.4761553;52.5195783;sport,leisurecenter
W23813200;Nikolaikirche;13.4075113;52.5168109;tourist,museum
W23813204;Neptunbrunnen;13.4068431;52.5195981;tourist,attraction
W23816407;Jüdisches Gymnasium Moses Mendelssohn;13.3997280;52.5250128;education,school
W23816410;Kita Sophiengemeinde;13.3994180;52.5252765;education,nursery
W23816415;Sophienkirche;13.4001942;52.5255543;pow,christian
W23817856;Sportplatz Kniprodestraße;13.4531267;52.5406800;sport,leisurecenter
W23851960;Anton-Saefkow-Sporthalle;13.4741607;52.5298535;sport,leisurecenter
W23851993;Schwimmhalle Anton-Saefkow-Platz;13.4720352;52.5307496;sport,swimming
W23852021;James-Simon-Park;13.3990551;52.5217957;landuse,grass
W23853100;Theologische Fakultät der HU;13.4010872;52.5210923;education,university
W23853138;Alexander Plaza;13.4041456;52.5215989;accommodation,hotel
W23853280;Camp4;13.4217956;52.5198496;shop,diy
W23861012;Leuthener Platz;13.3629757;52.4811681;landuse,grass
W23885756;Citygolf Berlin;13.5690742;52.5628207;sport,miniaturgolf
W23904320;Sporthalle der Heinrich-Böll-Oberschule;13.1991702;52.5645894;sport,leisurecenter
W23910829;Don-Bosco-Zentrum Berlin;13.5461748;52.5508884;accommodation,hostel
W23910878;Zirkus Cabuwazi;13.5476961;52.5518495;tourist,theatre
W23913528;Sportplatz Lohnauer Steig;13.5532507;52.4437708;sport,soccer
W23919020;Netto Marken-Discount;13.5454989;52.4335861;shop,supermarket
W23925125;ALDI;13.5472190;52.4324769;shop,supermarket
W23940759;Gaststätte Jagdhaus;13.2107831;52.5854357;food,restaurant
W23942215;Eastgate;13.5446858;52.5439519;shop,supermarket
W23949210;Münsingerpark;13.1976821;52.5368094;landuse,grass
W23949473;Kleingartenanlage Gründerstraße 27;13.5767779;52.4089562;landuse,allotments
W23950500;Rosengarten;13.4443923;52.5175251;landuse,grass
W23964610;Regattatribüne;13.5868675;52.4122574;sport,canoe
W23964743;Waldfriedhof Grünau;13.5907325;52.4076582;barrier,blocks
W23964893;Pentahotel;13.5697511;52.4437171;accommodation,hotel
